step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
515,800,515,1,1545,0.1197792544,0.078012119;0.08583953901;0.08034133829;0.2349240215,0.1822069812;0.07093494693;0.1061958351,biomass;glucose;product;gp_nll,run_3;run_1;run_2,8.183138,0,,,0.1197792544,8.183138,0.01496030317,0,
516,800,516,1,1548,0.1197192189,0.07798275058;0.08581098712;0.08031892672;0.2347642111,0.07088517948;0.1821332733;0.1061392038,biomass;glucose;product;gp_nll,run_1;run_3;run_2,8.132521,0,,,0.1197192189,8.132521,0.01491683222,0,
517,800,517,1,1551,0.1196599951,0.07795145576;0.08577884902;0.08029450557;0.2346151699,0.1820587548;0.07083723258;0.1060839978,biomass;glucose;product;gp_nll,run_3;run_1;run_2,8.348839,0,,,0.1196599951,8.348839,0.01486225029,0,
518,800,518,1,1554,0.1196010604,0.07791786073;0.08574275805;0.08026799077;0.2344756319,0.1819831205;0.1060296311;0.07079042951,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.075990,0,,,0.1196010604,8.075990,0.01482935884,0,
519,800,519,1,1557,0.11954252,0.07788226597;0.08570320817;0.08023970041;0.2343449053,0.07074508061;0.1059761969;0.1819062824,biomass;glucose;product;gp_nll,run_1;run_2;run_3,8.038920,0,,,0.11954252,8.038920,0.01480672542,0,
520,800,520,1,1560,0.1194841848,0.07784465185;0.08566030835;0.08020922891;0.2342225499,0.1818288343;0.1059228842;0.07070083578,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.250347,0,,,0.1194841848,8.250347,0.01478996861,0,
521,800,521,1,1563,0.1194257859,0.07780456392;0.0856133619;0.08017696809;0.2341082499,0.07065758133;0.1817485427;0.1058712338,biomass;glucose;product;gp_nll,run_1;run_3;run_2,8.214610,0,,,0.1194257859,8.214610,0.01478152909,0,
522,800,522,1,1566,0.1193681309,0.07776344503;0.08556423024;0.08014300048;0.2340018478,0.1058205997;0.07061534431;0.1816684487,biomass;glucose;product;gp_nll,run_2;run_1;run_3,8.126335,0,,,0.1193681309,8.126335,0.01475369801,0,
523,800,523,1,1569,0.1193108076,0.07772054278;0.08551216814;0.08010776503;0.2339027543,0.181587474;0.07057395079;0.1057709979,biomass;glucose;product;gp_nll,run_3;run_1;run_2,8.256961,0,,,0.1193108076,8.256961,0.01476349175,0,
524,800,524,1,1572,0.1192527137,0.07767453512;0.08545536915;0.08006978823;0.2338111623,0.1815025109;0.1057222876;0.07053334254,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.210484,0,,,0.1192527137,8.210484,0.01483472728,0,
525,800,525,1,1575,0.1191949248,0.07762652719;0.08539511024;0.0800297668;0.2337282948,0.1056745528;0.07049370845;0.1814165131,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.881557,0,,,0.1191949248,7.881557,0.01486879475,0,
526,800,526,1,1578,0.1191373341,0.07757619941;0.08533101989;0.07998767123;0.2336544458,0.1813290755;0.1056280414;0.0704548853,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.913932,0,,,0.1191373341,7.913932,0.01498534376,0,
527,800,527,1,1581,0.1190794391,0.0775225836;0.08526160928;0.07994246284;0.2335911008,0.07041695784;0.1812381858;0.1055831738,biomass;glucose;product;gp_nll,run_1;run_3;run_2,8.668168,0,,,0.1190794391,8.668168,0.01507491723,0,
528,800,528,1,1584,0.1190210138,0.07746531536;0.08518630369;0.07989344644;0.2335389898,0.1811438435;0.1055393149;0.0703798831,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.805352,0,,,0.1190210138,7.805352,0.01523251379,0,
529,800,529,1,1587,0.1189621534,0.07740393069;0.08510445302;0.07984067017;0.2334995596,0.07034370093;0.1810457296;0.1054970296,biomass;glucose;product;gp_nll,run_1;run_3;run_2,8.340837,0,,,0.1189621534,8.340837,0.01547818179,0,
530,800,530,1,1590,0.118902243,0.07733710121;0.08501401666;0.07978286994;0.2334749841,0.1054562292;0.1809421189;0.07030838083,biomass;glucose;product;gp_nll,run_2;run_3;run_1,8.036298,0,,,0.118902243,8.036298,0.01567842502,0,
531,800,531,1,1593,0.1188414264,0.07726492109;0.08491495783;0.07971942354;0.2334664032,0.1054175431;0.07027376311;0.180832973,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.991554,0,,,0.1188414264,7.991554,0.01600464341,0,
532,800,532,1,1596,0.1187789125,0.07718556262;0.08480449333;0.07964958557;0.2334760084,0.1053808917;0.180716078;0.0702397677,biomass;glucose;product;gp_nll,run_2;run_3;run_1,8.436318,0,,,0.1187789125,8.436318,0.0164369158,0,
533,800,533,1,1599,0.1187154032,0.07709869698;0.08468426674;0.07957212821;0.2335065207,0.0702060529;0.1805933719;0.1053467847,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.968447,0,,,0.1187154032,7.968447,0.01698869919,0,
534,800,534,1,1602,0.1186492609,0.07700255769;0.08454769733;0.07948565638;0.233561132,0.1053153524;0.1804598229;0.07017260724,biomass;glucose;product;gp_nll,run_2;run_3;run_1,8.722589,0,,,0.1186492609,8.722589,0.0174258043,0,
535,800,535,1,1605,0.1185807344,0.07689678424;0.0843957155;0.07938903168;0.2336414061,0.1052869557;0.07013893351;0.180316314,biomass;glucose;product;gp_nll,run_2;run_1;run_3,8.195021,0,,,0.1185807344,8.195021,0.0179251302,0,
536,800,536,1,1608,0.1185092376,0.07678001644;0.08422637071;0.07928147453;0.2337490885,0.07010458102;0.1801615672;0.1052615644,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.965107,0,,,0.1185092376,7.965107,0.01835725232,0,
537,800,537,1,1611,0.1184349024,0.07665250868;0.08403962872;0.07916239954;0.2338850727,0.1799963122;0.07006889867;0.1052394964,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.367541,0,,,0.1184349024,7.367541,0.01864199022,0,
538,800,538,1,1614,0.1183581505,0.0765149493;0.08383611515;0.07903258342;0.234048954,0.1052207532;0.07003227733;0.1798214209,biomass;glucose;product;gp_nll,run_2;run_1;run_3,8.255621,0,,,0.1183581505,8.255621,0.01890036564,0,
539,800,539,1,1617,0.1182794573,0.07636852092;0.08361721176;0.07889195306;0.2342401435,0.1796385747;0.06999463849;0.1052051588,biomass;glucose;product;gp_nll,run_3;run_1;run_2,8.042153,0,,,0.1182794573,8.042153,0.01893299538,0,
540,800,540,1,1620,0.1181991393,0.07621437376;0.08338439984;0.07874139136;0.2344563922,0.1051924536;0.06995662295;0.1794483413,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.904864,0,,,0.1181991393,7.904864,0.01903956089,0,
541,800,541,1,1623,0.1181165866,0.07605219751;0.08313741969;0.07858050485;0.2346962244,0.1792487422;0.10518231;0.06991870758,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.092567,0,,,0.1181165866,8.092567,0.01936005932,0,
542,800,542,1,1626,0.1180303266,0.0758803872;0.08287363885;0.07840735854;0.234959922,0.06988092589;0.105174213;0.179035841,biomass;glucose;product;gp_nll,run_1;run_2;run_3,8.321466,0,,,0.1180303266,8.321466,0.02047400159,0,
543,800,543,1,1629,0.1179361047,0.07569196092;0.08258358905;0.07821536007;0.2352535089,0.105168448;0.1787982793;0.06984158698,biomass;glucose;product;gp_nll,run_2;run_3;run_1,8.111432,0,,,0.1179361047,8.111432,0.02283313308,0,
544,800,544,1,1632,0.1178261635,0.07547366536;0.08224840456;0.07799200961;0.2355905743,0.06980008449;0.1785128538;0.1051655521,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.834682,0,,,0.1178261635,7.834682,0.02729570395,0,
545,800,545,1,1635,0.1176919801,0.07520590321;0.08184414413;0.07772214384;0.2359957291,0.06975861858;0.1051667242;0.1781505975,biomass;glucose;product;gp_nll,run_1;run_2;run_3,8.022757,0,,,0.1176919801,8.022757,0.03323491402,0,
546,800,546,1,1638,0.1175232049,0.07486733695;0.08133066962;0.07739605074;0.2364987625,0.1776690009;0.1051720283;0.06972858561,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.122349,0,,,0.1175232049,8.122349,0.03659994541,0,
547,800,547,1,1641,0.1173443114,0.07448049507;0.08074072023;0.07704449795;0.2371115322,0.1771265004;0.06972783971;0.105178594,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.849209,0,,,0.1173443114,7.849209,0.03011735805,0,
548,800,548,1,1644,0.1171999207,0.07411529344;0.08016848316;0.07672838618;0.2377875202,0.1051758471;0.1766601177;0.06976379739,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.830863,0,,,0.1171999207,7.830863,0.02115243861,0,
549,800,549,1,1647,0.1170973884,0.07380243041;0.07966351315;0.0764611327;0.2384624771,0.1051531384;0.06982534899;0.1763136776,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.753150,0,,,0.1170973884,7.753150,0.01676156517,0,
550,800,550,1,1650,0.117019492,0.07353361072;0.07921923329;0.07622851285;0.2390966111,0.06989869294;0.1760548501;0.105104933,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.452702,0,,,0.117019492,7.452702,0.01540688262,0,
551,800,551,1,1653,0.1169522982,0.07329639674;0.07882194956;0.07601965649;0.2396711899,0.1758574856;0.1050262745;0.06997313439,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.886544,0,,,0.1169522982,7.886544,0.01530867356,0,
552,800,552,1,1656,0.1168862713,0.07307788589;0.0784562133;0.07582468397;0.2401863019,0.07004486222;0.1049176185;0.1756963331,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.729352,0,,,0.1168862713,7.729352,0.01550532959,0,
553,800,553,1,1659,0.116807755,0.07285783445;0.07809699213;0.07562631973;0.2406498737,0.07011224492;0.104750596;0.1755604241,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.631482,0,,,0.116807755,7.631482,0.0161552689,0,
554,800,554,1,1662,0.1167497857,0.07267336319;0.07778470066;0.07546357029;0.2410775085,0.07017609796;0.1046332079;0.1754400511,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.916365,0,,,0.1167497857,7.916365,0.01586483225,0,
555,800,555,1,1665,0.1166831375,0.07248723556;0.07747772809;0.0753017342;0.241465852,0.1044820749;0.1753316534;0.07023568408,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.677910,0,,,0.1166831375,7.677910,0.01559464654,0,
556,800,556,1,1668,0.1166219955,0.07231956232;0.07719921435;0.07515882174;0.2418103837,0.1752332254;0.1043442949;0.07028846624,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.864561,0,,,0.1166219955,7.864561,0.01536617687,0,
557,800,557,1,1671,0.116567338,0.07217443171;0.07695628992;0.07503766215;0.2421009682,0.07033214035;0.1751429556;0.1042269181,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.854248,0,,,0.116567338,7.854248,0.01556497025,0,
558,800,558,1,1674,0.116517997,0.0720539632;0.07675323142;0.07493838068;0.2423264127,0.1041296904;0.1750604207;0.07036387994,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.955682,0,,,0.116517997,7.955682,0.01615982487,0,
559,800,559,1,1677,0.116470453,0.07195654863;0.07658784091;0.07485932709;0.2424780952,0.1040476149;0.07038135555;0.1749823884,biomass;glucose;product;gp_nll,run_2;run_1;run_3,8.112501,0,,,0.116470453,8.112501,0.01691077991,0,
560,800,560,1,1680,0.1164239177,0.07188141427;0.07646419844;0.07479912259;0.2425509357,0.07038317805;0.1039763788;0.1749121964,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.892720,0,,,0.1164239177,7.892720,0.0175510456,0,
561,800,561,1,1683,0.1163758562,0.07182620533;0.07637785639;0.07475518436;0.2425441786,0.1039108231;0.1748476727;0.07036907277,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.731350,0,,,0.1163758562,7.731350,0.01804143629,0,
562,800,562,1,1686,0.1163250346,0.07178840331;0.07632561439;0.07472624369;0.242459877,0.1747874073;0.1038483182;0.07033937832,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.035773,0,,,0.1163250346,8.035773,0.01834386531,0,
563,800,563,1,1689,0.1162716887,0.07176726659;0.07630599351;0.07471110239;0.2423023923,0.07029463034;0.1747321151;0.1037883207,biomass;glucose;product;gp_nll,run_1;run_3;run_2,8.403185,0,,,0.1162716887,8.403185,0.01842122028,0,
564,800,564,1,1692,0.1162153777,0.07176037339;0.07631510707;0.07470780894;0.2420782215,0.174680891;0.07023634852;0.1037288936,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.786029,0,,,0.1162153777,7.786029,0.0183260721,0,
565,800,565,1,1695,0.1161566914,0.07176635456;0.07635003001;0.07471529824;0.2417950827,0.1036703805;0.1746335919;0.07016610174,biomass;glucose;product;gp_nll,run_2;run_3;run_1,8.081164,0,,,0.1161566914,8.081164,0.01810980443,0,
566,800,566,1,1698,0.116096072,0.07178368091;0.07640754599;0.07473183926;0.2414612218,0.103612532;0.1745901413;0.07008554273,biomass;glucose;product;gp_nll,run_2;run_3;run_1,8.158904,0,,,0.116096072,8.158904,0.01770845209,0,
567,800,567,1,1701,0.1160344177,0.07181065301;0.07648397598;0.07475696228;0.2410860793,0.1035570297;0.06999677542;0.1745494479,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.828476,0,,,0.1160344177,7.828476,0.01722810544,0,
568,800,568,1,1704,0.1159701492,0.07184125735;0.07657308501;0.07478709795;0.2406791564,0.06990180112;0.1035046;0.1745040464,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.613141,0,,,0.1159701492,7.613141,0.01683319306,0,
569,800,569,1,1707,0.115911791,0.07188874785;0.07668360886;0.07482666972;0.2402481377,0.1744785611;0.06980204057;0.1034547715,biomass;glucose;product;gp_nll,run_3;run_1;run_2,8.181314,0,,,0.115911791,8.181314,0.01608377527,0,
570,800,570,1,1710,0.1158517043,0.071936127;0.07679709935;0.07486855666;0.2398050342,0.1744458609;0.1034089114;0.06970034062,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.092515,0,,,0.1158517043,8.092515,0.0155370884,0,
571,800,571,1,1713,0.1157931057,0.07198613248;0.07691448833;0.07491280794;0.2393589939,0.174414254;0.1033665568;0.06959850613,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.764357,0,,,0.1157931057,7.764357,0.0150799227,0,
572,800,572,1,1716,0.1157365496,0.07203751203;0.07703216349;0.0749583024;0.2389182205,0.06949771505;0.1033282313;0.1743837025,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.739004,0,,,0.1157365496,7.739004,0.01472082937,0,
573,800,573,1,1719,0.1156821016,0.07208794267;0.07714715857;0.07500295362;0.2384903514,0.06940037587;0.1743536397;0.1032922891,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.783977,0,,,0.1156821016,7.783977,0.01449413574,0,
574,800,574,1,1722,0.115629427,0.07213525274;0.07725544227;0.07504499848;0.2380820146,0.1743234604;0.1032578967;0.06930692401,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.942716,0,,,0.115629427,7.942716,0.01439685703,0,
575,800,575,1,1725,0.1155783547,0.07217793358;0.07735403369;0.07508318062;0.2376982708,0.06921909127;0.1742925162;0.1032234565,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.509942,0,,,0.1155783547,7.509942,0.01439489394,0,
576,800,576,1,1728,0.1155283913,0.07221441061;0.07744029286;0.07511611996;0.2373427419,0.0691371049;0.1742601342;0.1031879349,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.629823,0,,,0.1155283913,7.629823,0.01445466774,0,
577,800,577,1,1731,0.1154788012,0.0722429885;0.0775120044;0.07514241599;0.2370177958,0.103149898;0.06906046428;0.1742260412,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.838962,0,,,0.1154788012,7.838962,0.01453616935,0,
578,800,578,1,1734,0.1154295955,0.07226333821;0.07756880194;0.07516177857;0.2367244635,0.1741898367;0.1031085504;0.06899039957,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.485169,0,,,0.1154295955,7.485169,0.01461191286,0,
579,800,579,1,1737,0.1153805087,0.07227536076;0.07761014866;0.07517386883;0.2364626564,0.1741514032;0.1030634014;0.06892672139,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.874086,0,,,0.1153805087,7.874086,0.01465777524,0,
580,800,580,1,1740,0.1153313665,0.07227905317;0.07763643581;0.0751787248;0.236231252,0.1030142914;0.1741107306;0.06886907736,biomass;glucose;product;gp_nll,run_2;run_3;run_1,8.174679,0,,,0.1153313665,8.174679,0.01467224618,0,
581,800,581,1,1743,0.1152820368,0.07227474525;0.07764835797;0.07517659774;0.2360284463,0.1740678971;0.1029613205;0.06881689278,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.531470,0,,,0.1152820368,7.531470,0.0146535522,0,
582,800,582,1,1746,0.1152326482,0.07226329047;0.07764710537;0.07516827294;0.2358519242,0.1029047945;0.06877008602;0.1740230643,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.433312,0,,,0.1152326482,7.433312,0.01459681453,0,
583,800,583,1,1749,0.1151832005,0.07224532228;0.07763428606;0.07515430614;0.2356988877,0.06872793686;0.102845197;0.1739764677,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.624913,0,,,0.1151832005,7.624913,0.01450582596,0,
584,800,584,1,1752,0.1151336505,0.07222159919;0.07761131406;0.07513551923;0.2355661695,0.1027831485;0.06868941162;0.1739283914,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.474440,0,,,0.1151336505,7.474440,0.01438368959,0,
585,800,585,1,1755,0.1150843832,0.07219372864;0.07758045787;0.07511307297;0.2354502735,0.1738791546;0.1027193664;0.06865462869,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.791666,0,,,0.1150843832,7.791666,0.01424447804,0,
586,800,586,1,1758,0.1150352939,0.0721623727;0.07754333157;0.07508790072;0.2353475705,0.102654583;0.06862209737;0.1738292013,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.478458,0,,,0.1150352939,7.478458,0.01409306964,0,
587,800,587,1,1761,0.1149864983,0.07212886114;0.07750206317;0.07506078935;0.2352542796,0.1737787698;0.06859133887;0.1025893862,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.591800,0,,,0.1149864983,7.591800,0.01394868432,0,
588,800,588,1,1764,0.1149385595,0.07209478304;0.07745925434;0.07503344011;0.2351667603,0.1737282956;0.06856210813;0.1025252747,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.738598,0,,,0.1149385595,7.738598,0.01381026862,0,
589,800,589,1,1767,0.1148910272,0.0720606294;0.07741612055;0.07500605022;0.2350813088,0.06853317581;0.1024617571;0.1736781488,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.635513,0,,,0.1148910272,7.635513,0.01370148222,0,
590,800,590,1,1770,0.1148441775,0.07202760851;0.07737461937;0.07497969089;0.2349947911,0.1736286056;0.1023997181;0.06850420863,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.251526,0,,,0.1148441775,8.251526,0.01361388731,0,
591,800,591,1,1773,0.1147980274,0.07199653897;0.07733630897;0.07495494173;0.2349043201,0.1735799016;0.1023394668;0.06847471396,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.939535,0,,,0.1147980274,7.939535,0.01355044853,0,
592,800,592,1,1776,0.1147524905,0.07196793794;0.07730222541;0.0749323614;0.2348074371,0.1735322323;0.1022812092;0.06844402992,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.519075,0,,,0.1147524905,7.519075,0.01350803231,0,
593,800,593,1,1779,0.1147072079,0.07194188884;0.07727285108;0.07491194033;0.2347021513,0.06841181645;0.1022240173;0.1734857899,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.901178,0,,,0.1147072079,7.901178,0.01348053325,0,
594,800,594,1,1782,0.1146625381,0.07191918756;0.07724937707;0.0748944439;0.2345871438,0.06837775911;0.1734406498;0.1021692053,biomass;glucose;product;gp_nll,run_1;run_3;run_2,7.761908,0,,,0.1146625381,7.761908,0.0134609168,0,
595,800,595,1,1785,0.1146181626,0.07189965043;0.07723176426;0.0748796559;0.2344615797,0.1021158727;0.06834174992;0.1733968651,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.749072,0,,,0.1146181626,7.749072,0.01344009608,0,
596,800,596,1,1788,0.1145742662,0.07188356962;0.07722039593;0.07486776877;0.2343253304,0.1733544622;0.06830373951;0.1020645968,biomass;glucose;product;gp_nll,run_3;run_1;run_2,8.019810,0,,,0.1145742662,8.019810,0.01341524909,0,
597,800,597,1,1791,0.1145307806,0.071870881;0.07721514102;0.07485841565;0.2341786847,0.06826378355;0.102015134;0.1733134242,biomass;glucose;product;gp_nll,run_1;run_2;run_3,7.762606,0,,,0.1145307806,7.762606,0.01338048076,0,
598,800,598,1,1794,0.114486634,0.07185942594;0.07721327843;0.07485135044;0.2340224812,0.1732718875;0.06822219008;0.1019658244,biomass;glucose;product;gp_nll,run_3;run_1;run_2,7.631602,0,,,0.114486634,7.631602,0.0133088725,0,
599,800,599,1,1797,0.1144439476,0.07185209836;0.0772177681;0.0748460689;0.2338598552,0.1019179506;0.1732346185;0.06817927389,biomass;glucose;product;gp_nll,run_2;run_3;run_1,7.993281,0,,,0.1144439476,7.993281,0.01330770128,0,
600,800,600,1,1800,0.1144009651,0.07184633965;0.07722580075;0.07484287127;0.2336888486,0.1018712053;0.06813475303;0.1731969369,biomass;glucose;product;gp_nll,run_2;run_1;run_3,7.927086,0,,,0.1144009651,7.927086,0.01325793845,0,
601,800,601,1,1803,0.1143582657,0.0718428113;0.07723800887;0.07484154384;0.2335106989,0.1731603289;0.1018254812;0.06808898698,biomass;glucose;product;gp_nll,run_3;run_2;run_1,7.706399,0,,,0.1143582657,7.706399,0.01320221674,0,
602,800,602,1,1806,0.1143158177,0.07184110177;0.07725364591;0.07484174462;0.2333267784,0.1731246792;0.1017806754;0.06804209836,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.170771,0,,,0.1143158177,8.170771,0.01314242862,0,
603,800,603,1,1809,0.1142736241,0.07184083937;0.07727184754;0.0748432753;0.2331385343,0.1730897062;0.1017366869;0.06799447919,biomass;glucose;product;gp_nll,run_3;run_2;run_1,8.046330,0,,,0.1142736241,8.046330,0.01308185582,0,
