step,total_updates,epoch,batch_in_epoch,samples_seen,mean_loss,per_target_loss,per_process_loss,target_names,process_names,step_dt,rebuild_count,holdout_loss,holdout_label,epoch_mean_loss,epoch_time_seconds,grad_norm,n_failed_samples,failed_processes
110,800,110,1,330,0.00146564656,0.001277570466;0.002164582032;0.0009547871825,0.0009937495254;0.001906439108;0.001496751048,biomass;glucose;product,run_1;run_3;run_2,0.014440,0,,,0.00146564656,0.014440,0.004974704438,0,
111,800,111,1,333,0.001439466991,0.001258597279;0.002123877534;0.0009359261607,0.001860674872;0.001471473677;0.0009862524249,biomass;glucose;product,run_3;run_2;run_1,0.029924,0,,,0.001439466991,0.029924,0.004327399957,0,
112,800,112,1,336,0.001413603185,0.001239884237;0.002085533184;0.0009153921326,0.001447451936;0.001809062028;0.0009842955903,biomass;glucose;product,run_2;run_3;run_1,0.008025,0,,,0.001413603185,0.008025,0.003909459983,0,
113,800,113,1,339,0.00138742587,0.001218522802;0.002047817121;0.0008959376863,0.001425206671;0.0009868896871;0.001750181252,biomass;glucose;product,run_2;run_1;run_3,0.023951,0,,,0.00138742587,0.023951,0.003458492362,0,
114,800,114,1,342,0.00136181992,0.001196925368;0.002010546906;0.0008779874865,0.001405304416;0.001687151165;0.0009930041792,biomass;glucose;product,run_2;run_3;run_1,0.004779,0,,,0.00136181992,0.004779,0.002982302091,0,
115,800,115,1,345,0.001338556354,0.001179627092;0.001975051013;0.0008609909578,0.001000949671;0.001387904656;0.001626814735,biomass;glucose;product,run_1;run_2;run_3,0.026606,0,,,0.001338556354,0.026606,0.002919660714,0,
116,800,116,1,348,0.001318053722,0.001166527578;0.001942928417;0.000844705171,0.001371907637;0.001008063573;0.001574189957,biomass;glucose;product,run_2;run_1;run_3,0.028991,0,,,0.001318053722,0.028991,0.003184902982,0,
117,800,117,1,351,0.001299319774,0.001152923844;0.001914860482;0.0008301749967,0.001011960839;0.001530139235;0.001355859249,biomass;glucose;product,run_1;run_3;run_2,0.018859,0,,,0.001299319774,0.018859,0.003282575401,0,
118,800,118,1,354,0.001281448538,0.001135560335;0.001890220275;0.0008185650039,0.001339371122;0.001011996627;0.001492977865,biomass;glucose;product,run_2;run_1;run_3,0.018646,0,,,0.001281448538,0.018646,0.00316738293,0,
119,800,119,1,357,0.001263780007,0.001115290556;0.001867452551;0.0008085969142,0.001008983581;0.001459567085;0.001322789355,biomass;glucose;product,run_1;run_3;run_2,0.017559,0,,,0.001263780007,0.017559,0.003001525361,0,
120,800,120,1,360,0.001245713845,0.001094394899;0.00184495503;0.0007977916062,0.001426765429;0.001306388786;0.00100398732,biomass;glucose;product,run_3;run_2;run_1,0.007816,0,,,0.001245713845,0.007816,0.002743755184,0,
121,800,121,1,363,0.001227434961,0.001074026314;0.001821934513;0.0007863440549,0.000997681659;0.001394111535;0.001290511687,biomass;glucose;product,run_1;run_3;run_2,0.028836,0,,,0.001227434961,0.028836,0.002416088767,0,
122,800,122,1,366,0.001209769614,0.001054158097;0.001798588915;0.0007765618295,0.00136374315;0.0009900987212;0.00127546697,biomass;glucose;product,run_3;run_1;run_2,0.032316,0,,,0.001209769614,0.032316,0.002294455172,0,
123,800,123,1,369,0.001192985109,0.001034668072;0.001775522087;0.000768765167,0.0009806809549;0.001337301703;0.001260972669,biomass;glucose;product,run_1;run_3;run_2,0.019647,0,,,0.001192985109,0.019647,0.002417220262,0,
124,800,124,1,372,0.001176673163,0.00101617174;0.001752912825;0.0007609349256,0.0009690268336;0.001246496418;0.001314496238,biomass;glucose;product,run_1;run_2;run_3,0.005330,0,,,0.001176673163,0.005330,0.00253872845,0,
125,800,125,1,375,0.001160555277,0.0009995580709;0.001730243853;0.0007518639074,0.001231992079;0.001294102595;0.0009555711573,biomass;glucose;product,run_2;run_3;run_1,0.009726,0,,,0.001160555277,0.009726,0.002595188138,0,
126,800,126,1,378,0.001144529859,0.0009848862527;0.001706580919;0.000742122406,0.0009412501676;0.001274669062;0.001217670348,biomass;glucose;product,run_1;run_3;run_2,0.044816,0,,,0.001144529859,0.044816,0.002563807836,0,
127,800,127,1,381,0.001128505667,0.0009717216373;0.00168134771;0.0007324476544,0.001255226906;0.000926783779;0.001203506317,biomass;glucose;product,run_3;run_1;run_2,0.012236,0,,,0.001128505667,0.012236,0.002324914263,0,
128,800,128,1,384,0.001112748395,0.0009603383637;0.001654920374;0.000722986448,0.001189437837;0.0009124663905;0.001236340959,biomass;glucose;product,run_2;run_1;run_3,0.016127,0,,,0.001112748395,0.016127,0.00194383927,0,
129,800,129,1,387,0.001097764586,0.0009511524208;0.001628504542;0.0007136367945,0.001175583174;0.0008982776378;0.001219432946,biomass;glucose;product,run_2;run_1;run_3,0.022391,0,,,0.001097764586,0.022391,0.001777080817,0,
130,800,130,1,390,0.001083662245,0.0009432062446;0.0016033855;0.0007043949897,0.0008840638828;0.001162076796;0.001204846055,biomass;glucose;product,run_1;run_2;run_3,0.018615,0,,,0.001083662245,0.018615,0.001924552347,0,
131,800,131,1,393,0.001070188445,0.0009347785582;0.00158017736;0.0006956094164,0.0008698759994;0.001149052618;0.001191636718,biomass;glucose;product,run_1;run_2;run_3,0.023495,0,,,0.001070188445,0.023495,0.002105801022,0,
132,800,132,1,396,0.001057166118,0.0009253122198;0.001558594419;0.0006875917145,0.00113663966;0.0008561158246;0.001178742868,biomass;glucose;product,run_2;run_1;run_3,0.008009,0,,,0.001057166118,0.008009,0.002233257536,0,
133,800,133,1,399,0.001044435333,0.0009155531774;0.001537830245;0.0006799225769,0.001165340818;0.000843239952;0.001124725229,biomass;glucose;product,run_3;run_1;run_2,0.029880,0,,,0.001044435333,0.029880,0.002314828279,0,
134,800,134,1,402,0.001031840376,0.0009062265578;0.001517240426;0.0006720541452,0.0008314932115;0.001113079108;0.001150948809,biomass;glucose;product,run_1;run_2;run_3,0.023143,0,,,0.001031840376,0.023143,0.002315339936,0,
135,800,135,1,405,0.001019483419,0.0008973775502;0.001496798168;0.0006642745389,0.001101772986;0.001135771462;0.0008209058092,biomass;glucose;product,run_2;run_3;run_1,0.019502,0,,,0.001019483419,0.019502,0.002280795303,0,
136,800,136,1,408,0.001007538934,0.0008886680514;0.001476959727;0.0006569890241,0.0008112959856;0.001120233282;0.001091087535,biomass;glucose;product,run_1;run_3;run_2,0.031679,0,,,0.001007538934,0.031679,0.002259520656,0,
137,800,137,1,411,0.0009959505241,0.0008799812195;0.001458122003;0.0006497483499,0.001081123497;0.001104366103;0.0008023619723,biomass;glucose;product,run_2;run_3;run_1,0.024462,0,,,0.0009959505241,0.024462,0.002184815962,0,
138,800,138,1,414,0.0009845996042,0.0008716930005;0.001440198341;0.0006419074712,0.0007939703192;0.001071749632;0.001088078861,biomass;glucose;product,run_1;run_2;run_3,0.020467,0,,,0.0009845996042,0.020467,0.002042239509,0,
139,800,139,1,417,0.0009734395409,0.0008642077699;0.001422665844;0.0006334450089,0.001062698913;0.001071348527;0.0007862711828,biomass;glucose;product,run_2;run_3;run_1,0.018398,0,,,0.0009734395409,0.018398,0.001918379145,0,
140,800,140,1,420,0.0009624001708,0.0008575508804;0.001405004976;0.0006246446557,0.001054054676;0.001053647619;0.0007794982173,biomass;glucose;product,run_3;run_2;run_1,0.010985,0,,,0.0009624001708,0.010985,0.001829031384,0,
141,800,141,1,423,0.0009514895489,0.0008516543906;0.001387144668;0.0006156695882,0.001044469405;0.001036251496;0.0007737477459,biomass;glucose;product,run_2;run_3;run_1,0.028692,0,,,0.0009514895489,0.028692,0.001749234787,0,
142,800,142,1,426,0.0009408529396,0.0008464841429;0.001369501234;0.0006065734415,0.001018345427;0.0007688724764;0.001035340916,biomass;glucose;product,run_3;run_1;run_2,0.030006,0,,,0.0009408529396,0.030006,0.001714440394,0,
143,800,143,1,429,0.0009305732327,0.0008416760652;0.001352617491;0.0005974261423,0.001000686634;0.001026516394;0.0007645166702,biomass;glucose;product,run_3;run_2;run_1,0.013293,0,,,0.0009305732327,0.013293,0.001703284714,0,
144,800,144,1,432,0.0009206196513,0.0008366572807;0.001336751618;0.0005884500556,0.001018109516;0.0007603509468;0.0009833984906,biomass;glucose;product,run_2;run_1;run_3,0.005297,0,,,0.0009206196513,0.005297,0.001648533289,0,
145,800,145,1,435,0.0009109630526,0.0008312286549;0.001321748394;0.0005799121088,0.001010052723;0.0007562862742;0.0009665501601,biomass;glucose;product,run_2;run_1;run_3,0.005172,0,,,0.0009109630526,0.005172,0.001572270113,0,
146,800,146,1,438,0.0009015557506,0.0008256217982;0.001307233862;0.0005718115913,0.0009501226165;0.0007524085517;0.001002136084,biomass;glucose;product,run_3;run_1;run_2,0.019982,0,,,0.0009015557506,0.019982,0.001515868228,0,
147,800,147,1,441,0.0008923340332,0.000820059183;0.001292931868;0.0005640110485,0.0009941818132;0.0007487506883;0.0009340695982,biomass;glucose;product,run_2;run_1;run_3,0.007965,0,,,0.0008923340332,0.007965,0.001465032447,0,
148,800,148,1,444,0.0008833127772,0.0008145150572;0.001278835661;0.0005565876136,0.0009862259107;0.0007451517151;0.0009185607059,biomass;glucose;product,run_2;run_1;run_3,0.014945,0,,,0.0008833127772,0.014945,0.001430955767,0,
149,800,149,1,447,0.0008745329952,0.000808824521;0.001265111841;0.0005496626238,0.000978436415;0.0007412822795;0.0009038802911,biomass;glucose;product,run_2;run_1;run_3,0.028570,0,,,0.0008745329952,0.028570,0.001433002881,0,
150,800,150,1,450,0.0008659772553,0.0008029519265;0.001251858387;0.0005431214522,0.0009709103339;0.0007368510634;0.0008901703686,biomass;glucose;product,run_2;run_1;run_3,0.005249,0,,,0.0008659772553,0.005249,0.001444426628,0,
151,800,151,1,453,0.0008576178339,0.0007971057111;0.001238950307;0.0005367974832,0.0009636048625;0.000731837905;0.0008774107342,biomass;glucose;product,run_2;run_1;run_3,0.021511,0,,,0.0008576178339,0.021511,0.001457160546,0,
152,800,152,1,456,0.0008494296424,0.0007915220795;0.001226095872;0.0005306709753,0.0009563693306;0.0008654453443;0.0007264742524,biomass;glucose;product,run_2;run_3;run_1,0.013683,0,,,0.0008494296424,0.013683,0.001473798101,0,
153,800,153,1,459,0.0008413722015,0.0007862712344;0.001213060051;0.0005247853187,0.0009490445047;0.0007210147455;0.0008540573544,biomass;glucose;product,run_2;run_1;run_3,0.013647,0,,,0.0008413722015,0.013647,0.001462430408,0,
154,800,154,1,462,0.0008334387332,0.0007813221884;0.001199841984;0.0005191520272,0.0007155253712;0.0008431772647;0.0009416135636,biomass;glucose;product,run_1;run_3;run_2,0.013852,0,,,0.0008334387332,0.013852,0.001417604685,0,
155,800,155,1,465,0.0008256640236,0.0007765824978;0.001186661854;0.0005137477194,0.000709874414;0.0009342338715;0.0008328837854,biomass;glucose;product,run_1;run_2;run_3,0.015904,0,,,0.0008256640236,0.015904,0.001374358396,0,
156,800,156,1,468,0.0008180641938,0.0007718608085;0.001173774675;0.0005085570977,0.0009271030195;0.0007038968654;0.0008231926966,biomass;glucose;product,run_2;run_1;run_3,0.020346,0,,,0.0008180641938,0.020346,0.001340701277,0,
157,800,157,1,471,0.0008106370814,0.0007669866141;0.001161291952;0.0005036326783,0.0008140071995;0.0006975894135;0.0009203146312,biomass;glucose;product,run_3;run_1;run_2,0.007089,0,,,0.0008106370814,0.007089,0.001309734457,0,
158,800,158,1,474,0.0008033869677,0.0007619880331;0.001149135986;0.0004990368836,0.0009138007433;0.0008052223476;0.0006911378121,biomass;glucose;product,run_2;run_3;run_1,0.016834,0,,,0.0008033869677,0.016834,0.001292194447,0,
159,800,159,1,477,0.0007962924201,0.0007569699702;0.001137185814;0.0004947214759,0.000684768417;0.0007967121964;0.0009073966469,biomass;glucose;product,run_1;run_3;run_2,0.036511,0,,,0.0007962924201,0.036511,0.001284362767,0,
160,800,160,1,480,0.000789335661,0.0007519853589;0.001125408212;0.0004906134123,0.000901015328;0.0006785893163;0.0007884023386,biomass;glucose;product,run_2;run_1;run_3,0.015368,0,,,0.000789335661,0.015368,0.001275495911,0,
161,800,161,1,483,0.0007825247473,0.0007469875423;0.001113898061;0.000486688638,0.0008947360706;0.0007802616736;0.0006725764976,biomass;glucose;product,run_2;run_3;run_1,0.032456,0,,,0.0007825247473,0.032456,0.001269114947,0,
162,800,162,1,486,0.0007758628674,0.0007419243087;0.001102774256;0.0004828900378,0.0007722233543;0.0008886967393;0.0006666685087,biomass;glucose;product,run_3;run_2;run_1,0.021428,0,,,0.0007758628674,0.021428,0.001257347636,0,
163,800,163,1,489,0.0007693435997,0.0007368578233;0.001092054449;0.0004791185273,0.0007641999352;0.000660896483;0.0008829343808,biomass;glucose;product,run_3;run_1;run_2,0.039395,0,,,0.0007693435997,0.039395,0.001234038316,0,
164,800,164,1,492,0.0007629622412,0.0007319405963;0.001081628707;0.0004753174201,0.0008773327165;0.0006554128406;0.0007561411664,biomass;glucose;product,run_2;run_1;run_3,0.044549,0,,,0.0007629622412,0.044549,0.001214770354,0,
165,800,165,1,495,0.0007567036307,0.0007272788635;0.001071353273;0.0004714787559,0.0007480159772;0.0006503839694;0.0008717109455,biomass;glucose;product,run_3;run_1;run_2,0.044974,0,,,0.0007567036307,0.044974,0.001205261895,0,
166,800,166,1,498,0.0007505522353,0.0007228824257;0.001061172095;0.0004676021855,0.0007398090359;0.0006458612502;0.0008659864198,biomass;glucose;product,run_3;run_1;run_2,0.029225,0,,,0.0007505522353,0.029225,0.001199453676,0,
167,800,167,1,501,0.0007445130968,0.000718702218;0.001051153988;0.0004636830841,0.0007315329716;0.0006417456465;0.0008602606722,biomass;glucose;product,run_3;run_1;run_2,0.030662,0,,,0.0007445130968,0.030662,0.001198743388,0,
168,800,168,1,504,0.0007385820335,0.0007146316948;0.00104140317;0.0004597112362,0.0007232052487;0.0006378644742;0.0008546763776,biomass;glucose;product,run_3;run_1;run_2,0.035892,0,,,0.0007385820335,0.035892,0.001196938049,0,
169,800,169,1,507,0.0007327639018,0.00071058792;0.001031970507;0.0004557332782,0.0008493381184;0.0006340939116;0.0007148596753,biomass;glucose;product,run_2;run_1;run_3,0.034431,0,,,0.0007327639018,0.034431,0.001185614303,0,
170,800,170,1,510,0.0007270615129,0.0007065502814;0.001022809303;0.0004518249545,0.0008442052194;0.0007065651778;0.0006304141416,biomass;glucose;product,run_2;run_3;run_1,0.018161,0,,,0.0007270615129,0.018161,0.001171512164,0,
171,800,171,1,513,0.0007214700324,0.0007025432723;0.001013837026;0.0004480297994,0.0006983881158;0.0008391708228;0.0006268511587,biomass;glucose;product,run_3;run_2;run_1,0.020857,0,,,0.0007214700324,0.020857,0.001159516298,0,
172,800,172,1,516,0.0007159814245,0.0006985697531;0.001005017151;0.0004443573699,0.0006233838557;0.0008341904881;0.0006903699298,biomass;glucose;product,run_1;run_2;run_3,0.042334,0,,,0.0007159814245,0.042334,0.001146982967,0,
173,800,173,1,519,0.0007105930705,0.0006945849088;0.0009963787295;0.0004408155733,0.0008293329116;0.0006199149969;0.000682531303,biomass;glucose;product,run_2;run_1;run_3,0.046788,0,,,0.0007105930705,0.046788,0.001133206939,0,
174,800,174,1,522,0.0007053082993,0.0006905473355;0.000987970274;0.0004374072884,0.0006163308605;0.0008246964603;0.0006748975772,biomass;glucose;product,run_1;run_2;run_3,0.023843,0,,,0.0007053082993,0.023843,0.001115012066,0,
175,800,175,1,525,0.0007001232802,0.0006864752514;0.0009797799936;0.0004341145956,0.0006674826492;0.0006125932371;0.0008202939542,biomass;glucose;product,run_3;run_1;run_2,0.019391,0,,,0.0007001232802,0.019391,0.001093443686,0,
176,800,176,1,528,0.0006950374856,0.0006824519433;0.0009717349656;0.0004309255479,0.0006087654993;0.0006603217842;0.0008160251734,biomass;glucose;product,run_1;run_3;run_2,0.011627,0,,,0.0006950374856,0.011627,0.001077832707,0,
177,800,177,1,531,0.0006900454889,0.0006785516006;0.0009637514238;0.0004278334424,0.0008117546344;0.0006534392564;0.000604942576,biomass;glucose;product,run_2;run_3;run_1,0.010046,0,,,0.0006900454889,0.010046,0.001069655395,0,
178,800,178,1,534,0.0006851403324,0.0006747950996;0.0009557966668;0.0004248292307,0.0006011597486;0.0008074212302;0.0006468400183,biomass;glucose;product,run_1;run_2;run_3,0.033516,0,,,0.0006851403324,0.033516,0.001063514959,0,
179,800,179,1,537,0.0006803191888,0.0006711578577;0.000947900851;0.0004218988576,0.0008030719809;0.0005973691422;0.0006405164432,biomass;glucose;product,run_2;run_1;run_3,0.030011,0,,,0.0006803191888,0.030011,0.001057205857,0,
180,800,180,1,540,0.000675580015,0.000667596239;0.000940113493;0.0004190303129,0.0007987920292;0.00059349901;0.0006344490059,biomass;glucose;product,run_2;run_1;run_3,0.035814,0,,,0.000675580015,0.035814,0.001048034784,0,
181,800,181,1,543,0.0006709219683,0.000664082206;0.0009324536444;0.0004162300544,0.0006286198855;0.0005895317821;0.0007946142372,biomass;glucose;product,run_3;run_1;run_2,0.011651,0,,,0.0006709219683,0.011651,0.001035704859,0,
182,800,182,1,546,0.0006663454954,0.0006606192678;0.0009249018193;0.0004135153993,0.0006230203971;0.0007904967629;0.0005855193263,biomass;glucose;product,run_3;run_2;run_1,0.032207,0,,,0.0006663454954,0.032207,0.001024693429,0,
183,800,183,1,549,0.0006618482118,0.000657219724;0.0009174344805;0.0004108904309,0.0005815259171;0.0007863823962;0.0006176363221,biomass;glucose;product,run_1;run_2;run_3,0.014359,0,,,0.0006618482118,0.014359,0.001016708381,0,
184,800,184,1,552,0.0006574270916,0.000653874287;0.0009100596286;0.0004083473593,0.0007822748075;0.0005775683655;0.0006124381019,biomass;glucose;product,run_2;run_1;run_3,0.032238,0,,,0.0006574270916,0.032238,0.001011008197,0,
185,800,185,1,555,0.0006530805558,0.0006505499949;0.0009028150627;0.0004058766099,0.0007782452048;0.0006073809635;0.0005736154992,biomass;glucose;product,run_2;run_3;run_1,0.020282,0,,,0.0006530805558,0.020282,0.001005818075,0,
186,800,186,1,558,0.0006488068016,0.0006472226756;0.000895733373;0.0004034643561,0.0006024166256;0.0005696421032;0.0007743616759,biomass;glucose;product,run_3;run_1;run_2,0.017299,0,,,0.0006488068016,0.017299,0.000997258531,0,
187,800,187,1,561,0.000644604957,0.0006439092255;0.0008888118343;0.0004010938112,0.0005975157773;0.0005656778065;0.0007706212872,biomass;glucose;product,run_3;run_1;run_2,0.018057,0,,,0.000644604957,0.018057,0.0009855578516,0,
188,800,188,1,564,0.0006404743579,0.0006406554268;0.0008820178184;0.0003987498284,0.0007669545596;0.0005926710006;0.0005617975134,biomass;glucose;product,run_2;run_3;run_1,0.019948,0,,,0.0006404743579,0.019948,0.0009749833909,0,
189,800,189,1,567,0.0006364124432,0.0006374957501;0.0008753220036;0.000396419576,0.0005878776712;0.0005580649382;0.0007632947203,biomass;glucose;product,run_3;run_1;run_2,0.023074,0,,,0.0006364124432,0.023074,0.0009672835262,0,
190,800,190,1,570,0.0006324165935,0.0006344332148;0.0008687240534;0.0003940925121,0.0005831213391;0.0005544893543;0.000759639087,biomass;glucose;product,run_3;run_1;run_2,0.050973,0,,,0.0006324165935,0.050973,0.0009620150838,0,
191,800,191,1,573,0.0006284847068,0.0006314480929;0.0008622460153;0.0003917600124,0.0005783795715;0.0007560392006;0.0005510353485,biomass;glucose;product,run_3;run_2;run_1,0.006336,0,,,0.0006284847068,0.006336,0.0009571680898,0,
192,800,192,1,576,0.0006246147842,0.0006285198239;0.0008559042835;0.0003894202452,0.0005736374038;0.0007525376735;0.0005476692752,biomass;glucose;product,run_3;run_2;run_1,0.050179,0,,,0.0006246147842,0.050179,0.0009502305098,0,
193,800,193,1,579,0.0006208059832,0.0006256433406;0.0008496918534;0.0003870827556,0.0007491244293;0.0005689025206;0.0005443909996,biomass;glucose;product,run_2;run_3;run_1,0.021676,0,,,0.0006208059832,0.021676,0.0009421454953,0,
194,800,194,1,582,0.000617057508,0.0006228238278;0.0008435879386;0.0003847607577,0.0005641978711;0.0005412193302;0.0007457553227,biomass;glucose;product,run_3;run_1;run_2,0.031179,0,,,0.000617057508,0.031179,0.000935198855,0,
195,800,195,1,585,0.0006133677886,0.0006200585908;0.0008375811279;0.000382463647,0.0007424077496;0.0005595421371;0.000538153479,biomass;glucose;product,run_2;run_3;run_1,0.019762,0,,,0.0006133677886,0.019762,0.0009296120392,0,
196,800,196,1,588,0.0006097354439,0.0006173286186;0.0008316791681;0.0003801985451,0.0005351567277;0.0005549408342;0.0007391087699,biomass;glucose;product,run_1;run_3;run_2,0.021220,0,,,0.0006097354439,0.021220,0.0009241961455,0,
197,800,197,1,591,0.00060615901,0.0006146105839;0.0008258954945;0.0003779709515,0.0007359037256;0.0005321800305;0.0005503932739,biomass;glucose;product,run_2;run_1;run_3,0.016080,0,,,0.00060615901,0.016080,0.0009169151688,0,
198,800,198,1,594,0.0006026371659,0.0006118987657;0.0008202289246;0.0003757838075,0.0007328031456;0.0005459085917;0.0005291997605,biomass;glucose;product,run_2;run_3;run_1,0.033198,0,,,0.0006026371659,0.033198,0.0009073182707,0,
199,800,199,1,597,0.0005991619638,0.000609205234;0.0008146497268;0.0003736309305,0.0005262292265;0.0007297671135;0.0005414895514,biomass;glucose;product,run_1;run_2;run_3,0.012100,0,,,0.0005991619638,0.012100,0.0008977171531,0,
200,800,200,1,600,0.0005957470943,0.0006065632886;0.0008091519994;0.000371525995,0.0005232931646;0.0007267412417;0.0005372068767,biomass;glucose;product,run_1;run_2;run_3,0.019956,0,,,0.0005957470943,0.019956,0.0008899215275,0,
201,800,201,1,603,0.0005923816624,0.0006039745799;0.000803713544;0.0003694568633,0.0005330503992;0.0005203958596;0.0007236987284,biomass;glucose;product,run_3;run_1;run_2,0.031393,0,,,0.0005923816624,0.031393,0.0008838590003,0,
202,800,202,1,606,0.0005890683854,0.0006014354028;0.0007983416992;0.0003674280541,0.0007206725;0.0005175157044;0.0005290169517,biomass;glucose;product,run_2;run_1;run_3,0.030689,0,,,0.0005890683854,0.030689,0.0008785487129,0,
203,800,203,1,609,0.0005858037409,0.0005989344805;0.0007930422302;0.000365434512,0.000525098925;0.000514629356;0.0007176829417,biomass;glucose;product,run_3;run_1;run_2,0.014440,0,,,0.0005858037409,0.014440,0.0008727716943,0,
204,800,204,1,612,0.0005825865975,0.0005964691152;0.0007878131951;0.0003634774823,0.0005117350033;0.0007147294932;0.0005212952962,biomass;glucose;product,run_1;run_2;run_3,0.024880,0,,,0.0005825865975,0.024880,0.0008664804485,0,
205,800,205,1,615,0.00057941613,0.0005940424689;0.0007826456874;0.0003615602338,0.0005176105933;0.0005088491098;0.0007117886871,biomass;glucose;product,run_3;run_1;run_2,0.014592,0,,,0.00057941613,0.014592,0.0008605894819,0,
206,800,206,1,618,0.0005762913772,0.0005916536003;0.0007775356284;0.0003596849029,0.0005140438369;0.000505982913;0.0007088473817,biomass;glucose;product,run_3;run_1;run_2,0.032450,0,,,0.0005762913772,0.032450,0.0008555016484,0,
207,800,207,1,621,0.0005732126796,0.0005892933982;0.0007724915158;0.0003578531247,0.0007059284553;0.0005105819045;0.0005031276789,biomass;glucose;product,run_2;run_3;run_1,0.027129,0,,,0.0005732126796,0.027129,0.0008509862476,0,
